1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,geno,behaviour,fitness
5,5,5,5,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,35,34,33,32,32,29,29,29,29,28,27,27,26,26,25,25,24,24,23,23,35,35,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,33,31,--fsm-config --nstates 4 --s0 2  --s1 1  --s2 4 --att2 3.7600000000000002 --n2 3 --n2x0 0 --c2x0 5 --p2x0 0.68 --n2x1 1 --c2x1 3 --w2x1 2.3 --p2x1 10 --n2x2 2 --c2x2 0 --p2x2 0.42 --s3 2  --n3 1 --n3x0 0 --c3x0 5 --p3x0 0.69 ,"[0.14329822180932705, 0.14280590095882212, 0.13853444924757932, 0.13849689446586846, 0.13284820559410704, 0.12236387881842194, 0.12155804943688761, 0.12072389206079463, 0.12068118593670378, 0.11865257295868535, 0.11859476743810234, 0.11734653832161042, 0.10740727666006249, 0.10671843339652243, 0.10648702615757076, 0.10598675530717434, 0.10547369084418703, 0.1048371109285593, 0.10431417984732713, 0.10414126026898207, 0.8999013864377181, 0.8862334944572955, 0.8487500174669701, 0.8365214700673523, 0.8322961502484217, 0.7688316772151442, 0.7533303660973892, 0.7482493871291495, 0.7465056735866068, 0.7343095632242618, 0.6958058516005874, 0.6935616816632604, 0.6740179863467854, 0.6689728305304797, 0.6614615392404927, 0.6445702980905372, 0.6344647921022295, 0.625159965225616, 0.6098581695416865, 0.602654796429441, 0.898902338646652, 0.898902338646652, 0.8942784817982921, 0.8942784817982921, 0.8933203674087106, 0.8933203674087106, 0.8929786038944691, 0.8929786038944691, 0.8872867243755611, 0.8867890680832262, 0.8830618460928622, 0.8825002408233561, 0.8825002408233561, 0.8824717127278747, 0.8808957159324048, 0.8775088727225084, 0.8775088727225084, 0.8748363127982329, 0.8748363127982329, 0.8650102954560496, 0.8202083333333333]",17
27,26,26,26,25,25,25,23,23,23,22,21,20,19,19,17,15,15,4,4,26,25,5,5,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,34,34,34,34,34,34,33,33,33,33,33,33,33,33,33,33,33,32,32,32,4,--fsm-config --nstates 4 --s0 4 --att0 2.89 --n0 1 --n0x0 1 --c0x0 5 --p0x0 0.18 --s1 3  --n1 2 --n1x0 0 --c1x0 1 --p1x0 0.16 --n1x1 1 --c1x1 0 --p1x1 0.09 --s2 3  --n2 2 --n2x0 2 --c2x0 0 --p2x0 0.2 --n2x1 2 --c2x1 0 --p2x1 0.35 --s3 2  --n3 2 --n3x0 0 --c3x0 3 --w3x0 7.91 --p3x0 3 --n3x1 1 --c3x1 2 --p3x1 0.86 ,"[0.7123278299410376, 0.6898137804186092, 0.6834170234813826, 0.6728614287166271, 0.6528924476907892, 0.6515518978624228, 0.645953910856211, 0.6091612609059528, 0.5982630696317108, 0.5933741212526257, 0.580394965974103, 0.5538802383059452, 0.5254947212693375, 0.49219717644016625, 0.489143433249555, 0.44620928902154755, 0.39921819692764465, 0.393596317537816, 0.10889583500768023, 0.10395928083849804, 0.6831063476722989, 0.6550253034632175, 0.14231612374576627, 0.1336663411347519, 0.1317798537445647, 0.12745027085377628, 0.12234707627274215, 0.12082874287500303, 0.12066683067006473, 0.116712667992667, 0.1165607602084817, 0.11557045692517393, 0.11338358913681279, 0.11207063226893985, 0.11098324836813989, 0.10838296537582676, 0.10573356484488029, 0.10504811496539464, 0.10436433169217124, 0.10145397413789847, 0.8972617385149267, 0.8972617385149267, 0.8960848038295878, 0.8960848038295878, 0.8753132501230149, 0.8753132501230149, 0.8692687548009155, 0.8662407384293449, 0.8639789875029326, 0.8639789875029326, 0.8624336789241501, 0.8614479917903959, 0.8598209623038224, 0.8598209623038224, 0.8587594081712119, 0.8521747669284979, 0.8514389893296896, 0.8447202671481047, 0.8305034156677726, 0.8305034156677726, 0.10729166666666666]",2
39,26,24,23,20,18,15,14,14,11,10,9,9,9,7,5,5,4,4,4,39,39,26,23,21,21,16,15,15,13,13,11,9,7,7,5,5,4,4,4,23,23,23,23,23,23,21,20,20,20,20,19,19,18,18,18,16,16,15,13,6,--fsm-config --nstates 3 --s0 1  --n0 1 --n0x0 1 --c0x0 1 --p0x0 1.0 --s1 2  --s2 5 --rep2 3.27 --n2 1 --n2x0 0 --c2x0 0 --p2x0 0.37 ,"[1.0, 0.6783684649806022, 0.6235980878593439, 0.6049249018529032, 0.5342025309357187, 0.47937621266012415, 0.38512899771563797, 0.3743758803802668, 0.3611987626355184, 0.30650211111159076, 0.2587647744298701, 0.24700058650136564, 0.24698239296266786, 0.23633175350794736, 0.19083974177882373, 0.15201491571902542, 0.1358066338201133, 0.11651285160981202, 0.1155733115819968, 0.10689583708862045, 1.0, 1.0, 0.673088815852175, 0.5968620093304934, 0.5632006586345304, 0.5551803668087509, 0.42112116266866967, 0.40933673567327256, 0.397034128351312, 0.34155535700370376, 0.3397444537262258, 0.3063845987626509, 0.2498363532623351, 0.18553367067577037, 0.17989586669345897, 0.14095130701983682, 0.1408462239979612, 0.12046288175324796, 0.11102873055870355, 0.10814862752787388, 0.6118956822528576, 0.6118956822528576, 0.610671742666282, 0.610671742666282, 0.5925302070601223, 0.5925302070601223, 0.5467899108032376, 0.5356887505031412, 0.5356887505031412, 0.5252332737776293, 0.5252332737776293, 0.504891610662665, 0.504891610662665, 0.47732449582645187, 0.47732449582645187, 0.4668252117875887, 0.4321247053630221, 0.4304945598936999, 0.3915734114544035, 0.35149622823793164, 0.16341666666666665]",3
37,28,28,24,23,21,20,17,13,13,13,11,9,7,6,6,5,5,4,4,39,27,24,23,23,23,17,16,16,16,12,10,9,7,6,5,5,4,4,4,24,24,22,22,21,21,20,20,20,20,19,19,18,18,18,17,17,16,16,15,7,--fsm-config --nstates 1 --s0 5 --rep0 2.45 ,"[0.9564247237070964, 0.7373775990597202, 0.7305598612709423, 0.6280998548793216, 0.6011514978617454, 0.5408739616765678, 0.5383290626355152, 0.44479878193542066, 0.35117808153741176, 0.3415244916517886, 0.33542921620069244, 0.2876896731047467, 0.23424332096539127, 0.19393912669745308, 0.17908644633629284, 0.17704436878841523, 0.1318048232832496, 0.1301809570773403, 0.11839187432860587, 0.10506756706569141, 1.0, 0.7064884011122888, 0.6177907677315942, 0.6122095120614643, 0.6004086810271102, 0.5921052478228596, 0.4420899789309396, 0.4142396062218211, 0.4127982551512186, 0.410909992954684, 0.325685240988313, 0.257880922442296, 0.2556127617015628, 0.19556435786165569, 0.15993930520815272, 0.15275688597355155, 0.13074166089426772, 0.12313267058172621, 0.11893304173377287, 0.10611866681663945, 0.6228485913478241, 0.6228485913478241, 0.5720163282220345, 0.5720163282220345, 0.5429370057077817, 0.5429370057077817, 0.527946112322745, 0.527946112322745, 0.5214355945731493, 0.5214355945731493, 0.5111127281829818, 0.4881857305870905, 0.48551082308723686, 0.4803461076702347, 0.4803461076702347, 0.4598875659145855, 0.4598272271704854, 0.4122413191485634, 0.4122413191485634, 0.38899542934798415, 0.19375]",2
39,30,28,20,17,13,11,11,11,10,10,8,7,7,7,7,7,7,6,3,39,39,39,33,28,27,24,14,11,11,10,10,9,8,8,7,6,6,6,5,34,34,34,34,34,34,33,29,27,27,24,24,23,22,22,21,21,21,17,14,7,--fsm-config --nstates 4 --s0 0 --rwm0 79 --s1 2  --n1 1 --n1x0 0 --c1x0 0 --p1x0 0.88 --s2 0 --rwm2 99 --n2 2 --n2x0 2 --c2x0 1 --p2x0 0.51 --n2x1 0 --c2x1 0 --p2x1 0.06 --s3 3  --n3 1 --n3x0 0 --c3x0 2 --p3x0 0.6 ,"[1.0, 0.7706222449807226, 0.7363501080688372, 0.5197732876341381, 0.43651883114943013, 0.3444656599677492, 0.2943931611763111, 0.29201454161165136, 0.2861977354754558, 0.2776841387131096, 0.2693665727978084, 0.21461586677263392, 0.20425930930466374, 0.19769556979665076, 0.1903383655554177, 0.18628854128606792, 0.18415862654991338, 0.18263144247159024, 0.16808292204606293, 0.1014258195472657, 1.0, 1.0, 1.0, 0.865586734666537, 0.7309540011285713, 0.6927491374936935, 0.6388438228422054, 0.35972205090194703, 0.299162539068552, 0.29764261479084986, 0.27399774336672866, 0.27026736118388334, 0.23593158164721503, 0.23059630100883186, 0.21714707580924664, 0.18011334693285835, 0.177653150496899, 0.15954896014200298, 0.15729116950928948, 0.13402831193954745, 0.8901633302008068, 0.8901633302008068, 0.8825959766717532, 0.8825959766717532, 0.8748350810073067, 0.8748350810073067, 0.8507570301137424, 0.7623504203301195, 0.7134511734984104, 0.7134511734984104, 0.6227922901757186, 0.6227922901757186, 0.6094318827019999, 0.5749984526704239, 0.5749984526704239, 0.5520966017274539, 0.5504274286969799, 0.5452421424210753, 0.46061153063610216, 0.3777768419797122, 0.19383333333333333]",7
39,39,32,32,30,24,22,18,17,14,13,12,9,7,6,5,4,4,4,3,33,31,30,29,27,25,24,22,17,16,16,15,14,13,11,10,10,9,5,4,34,34,29,29,29,29,29,28,26,26,25,24,24,23,23,22,21,18,18,15,11,--fsm-config --nstates 2 --s0 1  --n0 1 --n0x0 0 --c0x0 2 --p0x0 0.52 --s1 1  --n1 1 --n1x0 0 --c1x0 4 --w1x0 15.25 --p1x0 1 ,"[1.0, 1.0, 0.8406643894665006, 0.8353144253052676, 0.7893726463171375, 0.6281384006675502, 0.5805387828596033, 0.4804874785256308, 0.4568730039005808, 0.3718920585417497, 0.34970799110123957, 0.319292982507148, 0.2393127839574712, 0.2037936692598549, 0.16823336246159074, 0.13802889005340246, 0.1278140931339704, 0.10768339392373705, 0.10274380306223589, 0.10106890105084793, 0.8711656301311125, 0.8002104681149264, 0.7842696728850918, 0.76598987755546, 0.6984273233487859, 0.6475393407651181, 0.6213291476263827, 0.5788254642245093, 0.4612140896781191, 0.42790058389208485, 0.4113293561179101, 0.3936657789156732, 0.36304668057455475, 0.3432374944462018, 0.2828288610116052, 0.27216468778532116, 0.26962253817738585, 0.2346278679729894, 0.13311273808561788, 0.12814657526659817, 0.8940926822688525, 0.8940926822688525, 0.7650646007957738, 0.7550249653312983, 0.7550249653312983, 0.75036403648283, 0.75036403648283, 0.7244528326570251, 0.6701413298237422, 0.6701413298237422, 0.6462845208496941, 0.6374943529389497, 0.6374943529389497, 0.6136470735525135, 0.6106040521792176, 0.589275612245383, 0.5459341963649211, 0.4780568589135733, 0.4633839313259658, 0.389871584982158, 0.3]",6
39,39,38,31,26,23,23,22,16,16,13,13,12,11,8,8,8,7,6,5,39,26,23,21,20,17,16,15,13,12,11,10,9,9,7,7,7,6,4,4,32,32,32,32,27,27,26,26,24,23,23,23,22,22,20,19,18,17,15,13,3,--fsm-config --nstates 3 --s0 1  --s1 2  --s2 0 --rwm2 14 ,"[1.0, 1.0, 0.9924615626414341, 0.8013295176372905, 0.6827782495544175, 0.612530019320555, 0.5908666996419206, 0.5740840645594358, 0.41418329558303846, 0.41032245973434023, 0.3562500653848689, 0.35245041161876645, 0.3235562711551377, 0.2970954646465922, 0.22526211195575294, 0.2228635635062017, 0.21145237124964825, 0.1839815227529868, 0.16367404390131188, 0.13275676856713697, 1.0, 0.6921454213201281, 0.605366291600882, 0.5443113550523022, 0.5207989794447097, 0.44342597798297706, 0.41252433904341185, 0.38638751171068547, 0.3415915336963525, 0.32542424300194867, 0.29596258614262155, 0.26376259211878184, 0.24997397679621763, 0.2410918780838208, 0.20017852050987706, 0.19844803722611287, 0.19552568792099834, 0.15625010941454576, 0.12728193363391682, 0.11616313298293096, 0.8262290912932859, 0.8262290912932859, 0.8211279210063533, 0.8211279210063533, 0.6924669190120285, 0.6924669190120285, 0.6775643037860987, 0.6775643037860987, 0.6309545977150176, 0.6084222005046576, 0.6084222005046576, 0.5953729274205697, 0.5867839572025632, 0.5853556193308644, 0.5248569511967618, 0.5101451260107387, 0.4851401899325375, 0.4509578365852658, 0.400071141031728, 0.3559157926289051, 0.1]",2
32,31,31,25,23,23,21,20,18,17,16,15,12,8,6,5,5,4,3,3,29,28,28,24,23,22,22,22,17,16,16,15,15,15,14,12,12,10,4,4,34,34,34,34,34,34,31,31,28,28,28,28,27,26,26,23,18,16,16,12,8,--fsm-config --nstates 2 --s0 0 --rwm0 68 --s1 0 --rwm1 42 ,"[0.8369193378342138, 0.8146066214389445, 0.8016496864523982, 0.6496068119522672, 0.5957396085585354, 0.595593286403017, 0.5639146073649219, 0.51971730138762, 0.48530010747060076, 0.4596818760752934, 0.4127757611152623, 0.4094100529725032, 0.31205167698374003, 0.22221834176642527, 0.15674384059684884, 0.1532825647637115, 0.14223191887630499, 0.11728334053168997, 0.10230396198879455, 0.10110037426346762, 0.7578658904345622, 0.734841319602693, 0.7304037267395931, 0.6235641243620803, 0.6051271994836239, 0.5824830386448299, 0.576666444399737, 0.5738600647243035, 0.4491836920342778, 0.428706869941151, 0.41518655192489334, 0.39548184449701873, 0.3939633718359559, 0.38577868286567574, 0.3728899350093769, 0.3283576260551189, 0.31525783424204035, 0.26842864941722516, 0.12445821517949952, 0.11907423182281135, 0.8854677799180204, 0.8854677799180204, 0.8853316372055793, 0.8853316372055793, 0.8804025501006948, 0.8804025501006948, 0.8173662989772504, 0.8173662989772504, 0.7250986771751884, 0.7250986771751884, 0.719866389410369, 0.719866389410369, 0.7176776339670983, 0.6840341761921724, 0.6702542695986454, 0.5973600969155378, 0.47711418928421184, 0.43154845535007014, 0.4120351316640267, 0.31378916496203046, 0.226875]",3
39,39,39,39,37,32,31,18,16,16,6,6,5,5,5,5,4,4,4,4,36,36,36,34,33,32,30,27,27,26,14,12,12,10,8,8,8,7,7,6,34,34,34,34,34,34,34,34,33,33,33,33,33,33,33,33,32,32,32,32,18,--fsm-config --nstates 1 --s0 4 --att0 2.13 ,"[1.0, 1.0, 1.0, 1.0, 0.9574649122666893, 0.8282827043799935, 0.814329725417517, 0.47413306905250424, 0.42152321378207785, 0.41124948859070426, 0.17041209443786356, 0.1552720689854568, 0.14802439318905308, 0.13960503176522338, 0.13899933578456158, 0.1304588905526227, 0.12443187465689891, 0.12107516183558377, 0.11286511639550553, 0.10713621301073989, 0.934526296242355, 0.9335005119672809, 0.9304094401130363, 0.8804608913687269, 0.852157890211366, 0.8211582978969346, 0.7773288316410327, 0.7170951849703976, 0.7120793990852634, 0.669621286385808, 0.363410546372207, 0.3315028146604751, 0.3092171229197463, 0.2631993688057782, 0.22112840126488664, 0.22055123417697367, 0.2154561139948595, 0.1859048094652842, 0.18564976064741648, 0.1680373173961088, 0.8971338194009181, 0.8971338194009181, 0.8926962427428414, 0.8926962427428414, 0.8914065583491216, 0.8875966751017995, 0.8875966751017995, 0.8864477878519477, 0.8650764891533823, 0.8650764891533823, 0.863009493506083, 0.8619037489075438, 0.8619037489075438, 0.8530557306497073, 0.8520550547407433, 0.8502744078545885, 0.840758449092653, 0.8343726401150129, 0.8311334613529632, 0.8236173269640925, 0.47141666666666665]",10
39,30,29,27,19,17,12,10,8,7,7,7,6,6,5,5,4,4,4,4,39,23,21,21,20,19,17,16,16,16,15,14,12,11,8,7,6,4,4,4,34,34,34,34,34,29,29,29,27,27,25,25,22,22,22,21,17,15,14,14,10,--fsm-config --nstates 2 --s0 0 --rwm0 93 --s1 2  ,"[1.0, 0.7902137699291962, 0.7534198643081672, 0.7025509272659676, 0.4913749720642136, 0.45458216289081593, 0.3224972762126255, 0.2604781909462741, 0.21039896667565286, 0.19236499979840962, 0.19222881837931524, 0.18313219152123697, 0.1689939973900048, 0.1638214527641496, 0.14521074221124006, 0.13528730453814283, 0.11825229525935872, 0.11750419530190881, 0.11637682786324023, 0.1034123416854015, 1.0, 0.5999143474529453, 0.5531192693927219, 0.5485747335200668, 0.5247424886544426, 0.49606698874929944, 0.4430390842548663, 0.4277499619293923, 0.4247831568200946, 0.42425115021203536, 0.40193875505571186, 0.374749006775964, 0.3114600680198172, 0.29662100640585504, 0.21094348465279422, 0.19047416274681792, 0.16076880611108835, 0.11966066220636003, 0.11304846673282791, 0.11120977796662351, 0.8770366838451046, 0.8770366838451046, 0.8757694552016161, 0.8757694552016161, 0.8736169788239233, 0.7679456358539621, 0.7679456358539621, 0.7478910098468187, 0.7030570512525199, 0.7030570512525199, 0.6651449301949212, 0.6455115671421746, 0.5892615518773829, 0.5645401996541193, 0.5645401996541193, 0.5461951976740279, 0.43944943654402413, 0.40497862170549065, 0.37876003076449777, 0.36709616513081406, 0.2781666666666667]",1
39,39,26,24,21,19,17,17,14,11,10,10,10,6,6,6,4,4,4,4,39,33,28,26,25,18,16,14,12,12,12,11,10,9,6,6,4,4,4,4,26,26,25,25,21,21,20,20,20,19,19,18,18,17,16,16,16,16,16,16,7,--fsm-config --nstates 1 --s0 5 --rep0 2.45 ,"[1.0, 1.0, 0.6698812980385669, 0.6303623102124158, 0.538465694714384, 0.5120461027868104, 0.4564343932510353, 0.4540308011690039, 0.3809552284881457, 0.2988561574036776, 0.28078158464018643, 0.272854798580356, 0.2608162177388003, 0.17811659949510183, 0.16942388296789387, 0.15952210606107048, 0.12187324940672775, 0.12104711877429342, 0.11962482444290373, 0.10989289693908445, 1.0, 0.8700680444205606, 0.7251386026507052, 0.6806303976930426, 0.647343569006938, 0.48243219804808657, 0.42896505831479415, 0.3629701001937816, 0.3324137021256984, 0.3225839084537618, 0.3167141762982187, 0.2906798962749294, 0.25892412650351043, 0.2508841159634961, 0.17253454105482752, 0.16273426951198955, 0.12808189606790069, 0.12541248013516143, 0.11414861653304245, 0.1073725091034529, 0.6784521006221863, 0.6784521006221863, 0.6523743719296959, 0.6523743719296959, 0.5428151706090799, 0.5428151706090799, 0.5259517693756864, 0.5139494226695371, 0.5139494226695371, 0.5017776446282475, 0.5017776446282475, 0.4825448881410312, 0.47499828396688876, 0.4418180741471106, 0.428456012317306, 0.4271509604585594, 0.4214794307835361, 0.4214794307835361, 0.4211173878179692, 0.4193522941593672, 0.19358333333333333]",5
29,28,26,25,25,25,25,24,24,23,22,22,21,21,19,17,15,4,4,4,27,25,25,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,35,35,35,35,34,33,33,33,33,33,33,33,33,33,32,32,32,32,32,32,6,--fsm-config --nstates 4 --s0 4 --att0 2.89 --n0 1 --n0x0 1 --c0x0 5 --p0x0 0.18 --s1 3  --n1 2 --n1x0 0 --c1x0 1 --p1x0 0.16 --n1x1 1 --c1x1 0 --p1x1 0.09 --s2 3  --n2 2 --n2x0 2 --c2x0 0 --p2x0 0.2 --n2x1 2 --c2x1 0 --p2x1 0.35 --s3 2  --n3 2 --n3x0 0 --c3x0 3 --w3x0 7.91 --p3x0 3 --n3x1 1 --c3x1 2 --p3x1 0.86 ,"[0.7524833151964002, 0.7210126290492782, 0.6902341260922173, 0.6647757637081233, 0.6576652892913688, 0.6555143868740693, 0.6553381771554584, 0.6232654876987849, 0.6189978454972307, 0.612641292080454, 0.5838640743624884, 0.5827072271521254, 0.554961273056898, 0.5484478017176895, 0.5051623325049888, 0.4467506767956888, 0.409206040461827, 0.11091153774015881, 0.10400537971692776, 0.10377595762672708, 0.6995022732803835, 0.6499713181227367, 0.644409669476993, 0.12433128896256211, 0.12313035994239228, 0.12115481121629997, 0.12101125491333661, 0.11843993477044251, 0.11754394126822994, 0.11698972244631267, 0.11082320059100396, 0.10680659083598563, 0.10656908601299193, 0.10573487928142905, 0.10558407400033827, 0.10459686638200984, 0.10454790895563705, 0.10450431152996972, 0.10423887425822756, 0.10355168017560162, 0.8982910250670659, 0.8982910250670659, 0.8981249993708921, 0.8981249993708921, 0.8818860937096915, 0.87121429783576, 0.87121429783576, 0.8657793871982654, 0.8657793871982654, 0.8613425099733499, 0.8587657182824473, 0.8570842604944126, 0.8501476201862861, 0.8476737699924064, 0.8388687042806262, 0.8388687042806262, 0.8355054670688563, 0.8333028252161625, 0.8333028252161625, 0.8229619810125118, 0.16470833333333335]",3
39,39,32,30,26,18,18,15,15,14,13,12,11,10,10,10,8,7,6,4,39,39,39,25,24,17,17,14,14,12,11,8,7,7,6,6,6,5,5,4,32,32,32,32,31,31,29,29,29,28,25,25,24,21,19,19,16,16,16,13,9,--fsm-config --nstates 1 --s0 5 --rep0 0.71 ,"[1.0, 1.0, 0.8433718722093854, 0.7920263644433003, 0.6731722807236127, 0.48304081558480555, 0.48076023772454674, 0.3990743509390158, 0.3933536080860656, 0.3831170342090481, 0.3578642691615878, 0.3243702164323532, 0.2988850950667282, 0.26868963727753975, 0.26739580535449703, 0.2628209355917416, 0.20553136913757264, 0.18808470780754816, 0.1708737523712412, 0.12759522405231294, 1.0, 1.0, 1.0, 0.6533742938764686, 0.6191565893889213, 0.4500839968634585, 0.43883085694335777, 0.3725013665727789, 0.37142270664442945, 0.32023110303885943, 0.29030524185604434, 0.22526108734819203, 0.18850324007735939, 0.18563281902192522, 0.16994491749116677, 0.16327675955416926, 0.1574079683136166, 0.1468931454128084, 0.14562763102213105, 0.12789472882192832, 0.8412668593279286, 0.8412668593279286, 0.828160768873471, 0.828160768873471, 0.8136119658341565, 0.8136119658341565, 0.7618117670813283, 0.7474037353570286, 0.7474037353570286, 0.7337726657084294, 0.6573175734176783, 0.6525738494914998, 0.6330436965827142, 0.5397409885028227, 0.49378361277442906, 0.4889751849389052, 0.42769581622943936, 0.42769581622943936, 0.41668676703854474, 0.35654396646313263, 0.24945833333333334]",4
38,32,28,27,26,23,23,21,20,16,14,14,14,10,9,7,6,6,5,5,36,28,26,25,17,13,13,13,13,12,11,11,10,9,7,6,6,5,4,4,31,31,30,30,30,30,27,27,26,26,26,25,25,23,23,23,23,21,18,18,7,--fsm-config --nstates 2 --s0 1  --n0 1 --n0x0 0 --c0x0 2 --p0x0 0.52 --s1 1  --n1 1 --n1x0 0 --c1x0 4 --w1x0 15.25 --p1x0 1 ,"[0.9765023931264258, 0.8376467791854544, 0.7220332454695804, 0.7043350749008367, 0.6848600576561905, 0.6063453270070767, 0.598749216688573, 0.5616834666399517, 0.5160501006278606, 0.4155762116065613, 0.37640095777687926, 0.37365613375956097, 0.37190945642036743, 0.26616040072108565, 0.2453870425649199, 0.18698178546248495, 0.1703241475002965, 0.15570070896465277, 0.14014268334531443, 0.14003423977154864, 0.933407100910118, 0.7320921203636215, 0.6826275961059634, 0.6484927883070637, 0.4572952743556988, 0.3539978034002961, 0.3490797610774944, 0.3484636481543173, 0.3475648488711502, 0.3267952755773449, 0.29342581169338716, 0.2895635056122312, 0.25656153186474134, 0.24055031306522925, 0.18552194230326316, 0.16404045148596877, 0.16329604679480972, 0.1345430150379467, 0.11382311519222478, 0.11172682578975977, 0.8073120112269823, 0.8073120112269823, 0.7716195906364975, 0.7716195906364975, 0.769806338750498, 0.769806338750498, 0.7095378505059093, 0.7095378505059093, 0.6919920716728448, 0.6919920716728448, 0.6906914312807737, 0.6655485554423031, 0.6655485554423031, 0.5990772743222684, 0.59679655952455, 0.59679655952455, 0.5924606827624058, 0.563682015119541, 0.4630287759649752, 0.4630287759649752, 0.2]",4
39,39,29,28,26,25,24,20,17,15,11,11,9,6,6,6,6,5,5,4,39,33,31,30,27,26,22,17,13,12,11,9,9,8,7,5,4,4,4,3,35,35,33,33,29,29,27,27,25,22,22,22,22,19,18,17,17,17,17,17,5,--fsm-config --nstates 2 --s0 0 --rwm0 93 --s1 2  ,"[1.0, 1.0, 0.7525407051980857, 0.7328761672713088, 0.6856137485612818, 0.6600470504166137, 0.6395734780538982, 0.5347684393654942, 0.45594864083450853, 0.3998369034759921, 0.30475122349027867, 0.2885364019427925, 0.24429943998506334, 0.17911074552066025, 0.17382274084496754, 0.17104834605838096, 0.16933865234470086, 0.15236889363790995, 0.14054032650543777, 0.10429702098090225, 1.0, 0.8693778534821807, 0.8121809724435043, 0.7733725310670585, 0.710038048631072, 0.6699463942881769, 0.5695873337921045, 0.4359787416152769, 0.35114986176404844, 0.330630287870263, 0.29333056779182604, 0.2554132358584063, 0.24777851445956742, 0.22580677242651004, 0.1869944542773055, 0.13557625736947956, 0.12178655932686093, 0.11616612919573395, 0.1154637116226807, 0.10137331427359102, 0.8981636535074146, 0.8981636535074146, 0.869788982218259, 0.869788982218259, 0.7572309003521901, 0.7572309003521901, 0.6985438681217333, 0.6985438681217333, 0.6572128247531347, 0.5856156969900642, 0.5856156969900642, 0.5822930648218293, 0.5822930648218293, 0.4879834580445002, 0.4795151227347601, 0.4613634910727206, 0.4452069558467084, 0.44141551491342496, 0.44141551491342496, 0.43758795439285986, 0.149375]",6
39,39,35,34,18,17,16,15,15,14,13,12,11,11,10,9,9,9,9,8,31,27,24,22,21,20,20,19,18,18,17,16,16,16,14,14,9,7,7,6,34,34,34,34,33,33,33,33,33,33,33,33,33,33,33,32,32,31,31,31,12,--fsm-config --nstates 3 --s0 4 --att0 2.39 --s1 4 --att1 0.02 --s2 3  --n2 2 --n2x0 0 --c2x0 1 --p2x0 0.73 --n2x1 1 --c2x1 0 --p2x1 0.35 ,"[1.0, 1.0, 0.920747807229299, 0.8823656378947082, 0.4827201215711564, 0.4491677345600834, 0.43148248262314326, 0.398310881654311, 0.38638613837563957, 0.3592618601103222, 0.3538673057020082, 0.3217256124035721, 0.2928479929107547, 0.2889927400069085, 0.2624115452820129, 0.25630544572210473, 0.2553171166619198, 0.2444594993145785, 0.23795017384310457, 0.22945732759931298, 0.7973269612167293, 0.6975969458663676, 0.6265728471338599, 0.5697843027336369, 0.5536781958950397, 0.5265502285824785, 0.521964548651146, 0.4986564792151486, 0.47772016639869463, 0.46559130034282326, 0.44589444643925635, 0.42856595574813117, 0.42371611411705, 0.4126252052986823, 0.37008428262201415, 0.36739723418748005, 0.24133474934595403, 0.2016772590139807, 0.1923655167574895, 0.1664385840841567, 0.8743654102286158, 0.8743654102286158, 0.8731961975236917, 0.8731961975236917, 0.8700984476290095, 0.8700984476290095, 0.8632599289438946, 0.8632599289438946, 0.8586024966271142, 0.8578774536900459, 0.8578774536900459, 0.8527957720446866, 0.8527957720446866, 0.8514005290189197, 0.848223891881542, 0.8421111277966518, 0.8421111277966518, 0.8187707463045064, 0.8053720423413236, 0.796220821280402, 0.3295416666666667]",2
27,25,22,21,21,20,19,18,15,14,13,11,11,11,8,7,6,5,5,4,39,39,32,29,26,26,25,22,18,18,17,17,17,13,12,12,10,9,8,7,33,33,32,32,31,30,30,30,27,27,27,27,26,26,26,24,24,24,20,14,13,--fsm-config --nstates 1 --s0 1  ,"[0.7113513213189725, 0.6651238544217278, 0.5784815573308953, 0.5619501602277023, 0.5566606403485929, 0.5322178617246972, 0.4937910251076247, 0.4721041255554901, 0.39388345737533537, 0.3647283047551706, 0.35392704736150593, 0.3041242115721869, 0.3017947917037994, 0.30110079637038756, 0.22553149078140092, 0.18537270037777778, 0.16962370263480944, 0.1478815540408115, 0.1463557412198649, 0.11353023032239414, 1.0, 1.0, 0.8244651567054709, 0.7630868388921409, 0.6776574819638735, 0.6725886413340972, 0.6573983581492708, 0.5825962980516232, 0.4760895033389991, 0.47005402793910306, 0.4556020862675973, 0.45349953072867116, 0.4437875470195449, 0.3497223478966928, 0.33179656283009107, 0.3077067945896102, 0.2772573253915127, 0.2522798480453461, 0.21819983397054324, 0.19294674553362456, 0.8692856208671138, 0.8692856208671138, 0.8425093442029025, 0.8425093442029025, 0.8115936742064128, 0.7762740803572926, 0.7762740803572926, 0.7755336599881263, 0.7179267800009546, 0.7179267800009546, 0.7165243062294483, 0.7165243062294483, 0.6835204832880862, 0.678429139603975, 0.678429139603975, 0.6385012791816124, 0.6314024313943877, 0.6314024313943877, 0.5361922252311886, 0.37461260530621093, 0.35]",7
